name,source,code_name,frequency,tdp,cores,total_die_size,total_die_size_source,manufacturer
AMD Ryzen 5 PRO 1500,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-1500.c1917,Zen,3.5 GHz,65,4,192.0,io_die_size () + die_size (192 mm²),AMD
AMD Ryzen 5 PRO 1600,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-1600.c1916,Zen,3.2 GHz,65,6,192.0,io_die_size () + die_size (192 mm²),AMD
AMD Ryzen 5 PRO 2400G,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-2400g.c2075,Raven Ridge,3.6 GHz,65,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 5 PRO 2400GE,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-2400ge.c2935,Raven Ridge,3.2 GHz,35,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 5 PRO 2500U,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-2500u.c2001,Raven Ridge,2000 MHz,15,4,246.0,io_die_size () + die_size (246 mm²),AMD
AMD Ryzen 5 PRO 2600,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-2600.c2106,Zen,3.4 GHz,65,6,192.0,io_die_size () + die_size (192 mm²),AMD
AMD Ryzen 5 PRO 3400GE,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-3400ge.c2940,Picasso,3.3 GHz,35,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 5 PRO 3500U,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-3500u.c2174,Picasso,2.1 GHz,15,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 5 PRO 4650G,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-4650g.c2325,Renoir,3.7 GHz,65,6,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 5 PRO 4650GE,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-4650ge.c2328,Renoir,3.3 GHz,35,6,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 5 PRO 4650U,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-4650u.c2504,Renoir,2.1 GHz,15,6,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 5 PRO 5650G,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-5650g.c2703,Cezanne,3.9 GHz,65,6,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 5 PRO 5650GE,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-5650ge.c2704,Cezanne,3.4 GHz,35,6,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 5 PRO 5650U,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-5650u.c2773,Cezanne-U,2.3 GHz,15,6,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 5 PRO 5675U,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-5675u.c2776,Cezanne-U,2.3 GHz,15,6,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 5 PRO 6650H,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-6650h.c2769,Rembrandt,3.3 GHz,45,6,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 5 PRO 6650HS,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-6650hs.c2770,Rembrandt,3.3 GHz,35,6,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 5 PRO 6650U,https://www.techpowerup.com/cpu-specs/ryzen-5-pro-6650u.c2771,Rembrandt,2.9 GHz,15,6,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 1700,https://www.techpowerup.com/cpu-specs/ryzen-7-1700.c1893,Zen,3 GHz,65,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 1700X,https://www.techpowerup.com/cpu-specs/ryzen-7-1700x.c1892,Zen,3.4 GHz,95,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 1800X,https://www.techpowerup.com/cpu-specs/ryzen-7-1800x.c1879,Zen,3.6 GHz,95,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 2700,https://www.techpowerup.com/cpu-specs/ryzen-7-2700.c2013,Zen,3.2 GHz,65,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 2700E,https://www.techpowerup.com/cpu-specs/ryzen-7-2700e.c2107,Zen,2.8 GHz,65,8,192.0,io_die_size () + die_size (192 mm²),AMD
AMD Ryzen 7 2700U,https://www.techpowerup.com/cpu-specs/ryzen-7-2700u.c1970,Raven Ridge,2.2 GHz,15,4,246.0,io_die_size () + die_size (246 mm²),AMD
AMD Ryzen 7 2700X,https://www.techpowerup.com/cpu-specs/ryzen-7-2700x.c2011,Zen,3.7 GHz,105,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 2700X 50th Anniversary,https://www.techpowerup.com/cpu-specs/ryzen-7-2700x-50th-anniversary.c2190,Zen,3.7 GHz,105,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 2800H,https://www.techpowerup.com/cpu-specs/ryzen-7-2800h.c2076,Raven Ridge,3.4 GHz,15,4,246.0,io_die_size () + die_size (246 mm²),AMD
AMD Ryzen 7 3700U,https://www.techpowerup.com/cpu-specs/ryzen-7-3700u.c2140,Picasso,2.3 GHz,15,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 7 3700X,https://www.techpowerup.com/cpu-specs/ryzen-7-3700x.c2130,Matisse,3.6 GHz,65,8,198.0,io_die_size (124 mm²) + die_size (74 mm²),AMD
AMD Ryzen 7 3750H,https://www.techpowerup.com/cpu-specs/ryzen-7-3750h.c2141,Picasso,2.3 GHz,35,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 7 3780U,https://www.techpowerup.com/cpu-specs/ryzen-7-3780u.c2311,Picasso,2.3 GHz,15,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 7 3800X,https://www.techpowerup.com/cpu-specs/ryzen-7-3800x.c2129,Matisse,3.9 GHz,105,8,198.0,io_die_size (124 mm²) + die_size (74 mm²),AMD
AMD Ryzen 7 3800XT,https://www.techpowerup.com/cpu-specs/ryzen-7-3800xt.c2309,Matisse 2,3.8 GHz,105,8,198.0,io_die_size (124 mm²) + die_size (74 mm²),AMD
AMD Ryzen 7 4700G,https://www.techpowerup.com/cpu-specs/ryzen-7-4700g.c2318,Renoir,3.6 GHz,65,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 4700GE,https://www.techpowerup.com/cpu-specs/ryzen-7-4700ge.c2321,Renoir,3.1 GHz,35,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 4700U,https://www.techpowerup.com/cpu-specs/ryzen-7-4700u.c2282,Renoir,1800 MHz,25,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 4750U,https://www.techpowerup.com/cpu-specs/ryzen-7-4750u.c2502,Renoir,1700 MHz,15,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 4800H,https://www.techpowerup.com/cpu-specs/ryzen-7-4800h.c2280,Renoir,2.9 GHz,54,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 4800HS,https://www.techpowerup.com/cpu-specs/ryzen-7-4800hs.c2296,Renoir,2.9 GHz,35,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 4800U,https://www.techpowerup.com/cpu-specs/ryzen-7-4800u.c2281,Renoir,1800 MHz,25,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 5700G,https://www.techpowerup.com/cpu-specs/ryzen-7-5700g.c2472,Cezanne,3.8 GHz,65,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 5700U,https://www.techpowerup.com/cpu-specs/ryzen-7-5700u.c2744,Lucienne,1800 MHz,15,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 5700X,https://www.techpowerup.com/cpu-specs/ryzen-7-5700x.c2755,Vermeer,3.4 GHz,65,8,205.0,io_die_size (124 mm²) + die_size (81 mm²),AMD
AMD Ryzen 7 5800,https://www.techpowerup.com/cpu-specs/ryzen-7-5800.c2678,Vermeer,3.4 GHz,65,8,205.0,io_die_size (124 mm²) + die_size (81 mm²),AMD
AMD Ryzen 7 5800G,https://www.techpowerup.com/cpu-specs/ryzen-7-5800g.c2511,Cezanne,3.8 GHz,65,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 5800H,https://www.techpowerup.com/cpu-specs/ryzen-7-5800h.c2368,Cezanne,3.2 GHz,45,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 5800HS,https://www.techpowerup.com/cpu-specs/ryzen-7-5800hs.c2369,Cezanne,2.8 GHz,35,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 5800U,https://www.techpowerup.com/cpu-specs/ryzen-7-5800u.c2746,Cezanne-U,1900 MHz,15,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 5800X,https://www.techpowerup.com/cpu-specs/ryzen-7-5800x.c2362,Vermeer,3.8 GHz,105,8,205.0,io_die_size (124 mm²) + die_size (81 mm²),AMD
AMD Ryzen 7 5800X3D,https://www.techpowerup.com/cpu-specs/ryzen-7-5800x3d.c2532,Vermeer,3.4 GHz,105,8,199.0,io_die_size (125 mm²) + die_size (74 mm²),AMD
AMD Ryzen 7 5825C,https://www.techpowerup.com/cpu-specs/ryzen-7-5825c.c2782,Cezanne-U,2000 MHz,15,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 5825U,https://www.techpowerup.com/cpu-specs/ryzen-7-5825u.c2521,Barcelo,2000 MHz,15,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 6800H,https://www.techpowerup.com/cpu-specs/ryzen-7-6800h.c2527,Rembrandt,3.2 GHz,45,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 6800HS,https://www.techpowerup.com/cpu-specs/ryzen-7-6800hs.c2526,Rembrandt,3.2 GHz,35,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 6800U,https://www.techpowerup.com/cpu-specs/ryzen-7-6800u.c2523,Rembrandt,2.7 GHz,15,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 7700,https://www.techpowerup.com/cpu-specs/ryzen-7-7700.c2960,Raphael,4.3 GHz,65,8,192.0,io_die_size (122 mm²) + die_size (70 mm²),AMD
AMD Ryzen 7 7700X,https://www.techpowerup.com/cpu-specs/ryzen-7-7700x.c2848,Raphael,4.5 GHz,105,8,194.0,io_die_size (124.7 mm²) + die_size (70 mm²),AMD
AMD Ryzen 7 7730U,https://www.techpowerup.com/cpu-specs/ryzen-7-7730u.c3037,Barcelo-R,2000 MHz,15,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 7735H,https://www.techpowerup.com/cpu-specs/ryzen-7-7735h.c3187,Rembrandt-R,3.2 GHz,35,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 7735HS,https://www.techpowerup.com/cpu-specs/ryzen-7-7735hs.c3041,Rembrandt-R,3.2 GHz,35,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 7735U,https://www.techpowerup.com/cpu-specs/ryzen-7-7735u.c3040,Rembrandt-R,2.7 GHz,28,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 7736U,https://www.techpowerup.com/cpu-specs/ryzen-7-7736u.c3186,Rembrandt-R,2.7 GHz,15,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 7745HX,https://www.techpowerup.com/cpu-specs/ryzen-7-7745hx.c3025,Dragon Range,3.6 GHz,55,8,193.0,io_die_size (122 mm²) + die_size (71 mm²),AMD
AMD Ryzen 7 7800X3D,https://www.techpowerup.com/cpu-specs/ryzen-7-7800x3d.c3022,Raphael,4.4 GHz,120,8,193.0,io_die_size (122 mm²) + die_size (71 mm²),AMD
AMD Ryzen 7 7840HS,https://www.techpowerup.com/cpu-specs/ryzen-7-7840hs.c3033,Phoenix,3.8 GHz,35,8,178.0,io_die_size () + die_size (178 mm²),AMD
AMD Ryzen 7 PRO 1700,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-1700.c1915,Zen,3 GHz,65,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 PRO 1700X,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-1700x.c1914,Zen,3.4 GHz,95,8,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen 7 PRO 2700,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-2700.c2105,Zen,3.2 GHz,65,8,192.0,io_die_size () + die_size (192 mm²),AMD
AMD Ryzen 7 PRO 2700U,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-2700u.c2000,Raven Ridge,2.2 GHz,15,4,246.0,io_die_size () + die_size (246 mm²),AMD
AMD Ryzen 7 PRO 2700X,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-2700x.c2104,Zen,3.6 GHz,95,8,192.0,io_die_size () + die_size (192 mm²),AMD
AMD Ryzen 7 PRO 3700U,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-3700u.c2173,Picasso,2.3 GHz,15,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen 7 PRO 4750G,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-4750g.c2324,Renoir,3.6 GHz,65,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 PRO 4750GE,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-4750ge.c2327,Renoir,3.1 GHz,35,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 7 PRO 5750G,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-5750g.c2701,Cezanne,3.8 GHz,65,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 PRO 5750GE,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-5750ge.c2702,Cezanne,3.2 GHz,35,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 PRO 5850U,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-5850u.c2774,Cezanne-U,1900 MHz,15,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 PRO 5875U,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-5875u.c2777,Cezanne-U,2000 MHz,15,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 7 PRO 6850H,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-6850h.c2766,Rembrandt,3.2 GHz,45,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 PRO 6850HS,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-6850hs.c2767,Rembrandt,3.2 GHz,35,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 7 PRO 6850U,https://www.techpowerup.com/cpu-specs/ryzen-7-pro-6850u.c2768,Rembrandt,2.7 GHz,15,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 9 3900X,https://www.techpowerup.com/cpu-specs/ryzen-9-3900x.c2128,Matisse,3.8 GHz,105,12,272.0,io_die_size (124 mm²) + die_size (2x 74 mm²),AMD
AMD Ryzen 9 3900XT,https://www.techpowerup.com/cpu-specs/ryzen-9-3900xt.c2308,Matisse 2,3.9 GHz,105,12,272.0,io_die_size (124 mm²) + die_size (2x 74 mm²),AMD
AMD Ryzen 9 3950X,https://www.techpowerup.com/cpu-specs/ryzen-9-3950x.c2203,Matisse,3.5 GHz,105,16,272.0,io_die_size (124 mm²) + die_size (2x 74 mm²),AMD
AMD Ryzen 9 4900H,https://www.techpowerup.com/cpu-specs/ryzen-9-4900h.c2279,Renoir,3.3 GHz,54,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 9 4900HS,https://www.techpowerup.com/cpu-specs/ryzen-9-4900hs.c2278,Renoir,3 GHz,35,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen 9 5900,https://www.techpowerup.com/cpu-specs/ryzen-9-5900.c2677,Vermeer,3 GHz,65,12,205.0,io_die_size (124 mm²) + die_size (81 mm²),AMD
AMD Ryzen 9 5900HX,https://www.techpowerup.com/cpu-specs/ryzen-9-5900hx.c2371,Cezanne,3.3 GHz,45,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 9 5900X,https://www.techpowerup.com/cpu-specs/ryzen-9-5900x.c2363,Vermeer,3.7 GHz,105,12,205.0,io_die_size (124 mm²) + die_size (81 mm²),AMD
AMD Ryzen 9 5950X,https://www.techpowerup.com/cpu-specs/ryzen-9-5950x.c2364,Vermeer,3.4 GHz,105,16,205.0,io_die_size (124 mm²) + die_size (81 mm²),AMD
AMD Ryzen 9 5980HS,https://www.techpowerup.com/cpu-specs/ryzen-9-5980hs.c2370,Cezanne,3 GHz,35,8,180.0,io_die_size () + die_size (180 mm²),AMD
AMD Ryzen 9 6900HS,https://www.techpowerup.com/cpu-specs/ryzen-9-6900hs.c2528,Rembrandt,3.3 GHz,35,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 9 6900HX,https://www.techpowerup.com/cpu-specs/ryzen-9-6900hx.c2529,Rembrandt,3.3 GHz,45,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 9 6980HS,https://www.techpowerup.com/cpu-specs/ryzen-9-6980hs.c2530,Rembrandt,3.3 GHz,45,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 9 6980HX,https://www.techpowerup.com/cpu-specs/ryzen-9-6980hx.c2531,Rembrandt,3.3 GHz,45,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 9 7845HX,https://www.techpowerup.com/cpu-specs/ryzen-9-7845hx.c3026,Dragon Range,3 GHz,55,12,264.0,io_die_size (122 mm²) + die_size (2x 71 mm²),AMD
AMD Ryzen 9 7900,https://www.techpowerup.com/cpu-specs/ryzen-9-7900.c2961,Raphael,3.7 GHz,65,12,264.0,io_die_size (122 mm²) + die_size (2x 71 mm²),AMD
AMD Ryzen 9 7900X,https://www.techpowerup.com/cpu-specs/ryzen-9-7900x.c2847,Raphael,4.7 GHz,170,12,264.0,io_die_size (122 mm²) + die_size (2x 71 mm²),AMD
AMD Ryzen 9 7900X3D,https://www.techpowerup.com/cpu-specs/ryzen-9-7900x3d.c3023,Raphael,4.4 GHz,120,12,264.0,io_die_size (122 mm²) + die_size (2x 71 mm²),AMD
AMD Ryzen 9 7940HS,https://www.techpowerup.com/cpu-specs/ryzen-9-7940hs.c3020,Phoenix,4 GHz,35,8,178.0,io_die_size () + die_size (178 mm²),AMD
AMD Ryzen 9 7945HX,https://www.techpowerup.com/cpu-specs/ryzen-9-7945hx.c3027,Dragon Range,2.5 GHz,55,16,264.0,io_die_size (122 mm²) + die_size (2x 71 mm²),AMD
AMD Ryzen 9 7950X,https://www.techpowerup.com/cpu-specs/ryzen-9-7950x.c2846,Raphael,4.5 GHz,170,16,264.0,io_die_size (124.7 mm²) + die_size (2x 70 mm²),AMD
AMD Ryzen 9 7950X3D,https://www.techpowerup.com/cpu-specs/ryzen-9-7950x3d.c3024,Raphael,4.2 GHz,120,16,264.0,io_die_size (122 mm²) + die_size (2x 71 mm²),AMD
AMD Ryzen 9 PRO 6950H,https://www.techpowerup.com/cpu-specs/ryzen-9-pro-6950h.c2765,Rembrandt,3.3 GHz,45,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen 9 PRO 6950HS,https://www.techpowerup.com/cpu-specs/ryzen-9-pro-6950hs.c2764,Rembrandt,3.3 GHz,35,8,208.0,io_die_size () + die_size (208 mm²),AMD
AMD Ryzen Embedded R1102G,https://www.techpowerup.com/cpu-specs/ryzen-embedded-r1102g.c2841,Zen,1200 MHz,6,2,1672.0,io_die_size () + die_size (209.8 mm²),AMD
AMD Ryzen Embedded R1305G,https://www.techpowerup.com/cpu-specs/ryzen-embedded-r1305g.c2842,Zen,1500 MHz,10,2,1672.0,io_die_size () + die_size (209.8 mm²),AMD
AMD Ryzen Embedded R1505G,https://www.techpowerup.com/cpu-specs/ryzen-embedded-r1505g.c2843,Zen,2.4 GHz,25,2,1672.0,io_die_size () + die_size (209.8 mm²),AMD
AMD Ryzen Embedded R1600,https://www.techpowerup.com/cpu-specs/ryzen-embedded-r1600.c2845,Zen,2.6 GHz,25,2,1672.0,io_die_size () + die_size (209.8 mm²),AMD
AMD Ryzen Embedded R1606G,https://www.techpowerup.com/cpu-specs/ryzen-embedded-r1606g.c2844,Zen,2.6 GHz,25,2,1672.0,io_die_size () + die_size (209.8 mm²),AMD
AMD Ryzen Embedded V1202B,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v1202b.c2066,Zen,2.3 GHz,15,2,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen Embedded V1605B,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v1605b.c2064,Zen,2000 MHz,15,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen Embedded V1756B,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v1756b.c2065,Zen,3.25 GHz,45,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen Embedded V1807B,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v1807b.c2010,Zen,3.35 GHz,45,4,210.0,io_die_size () + die_size (210 mm²),AMD
AMD Ryzen Embedded V2516,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v2516.c2807,Renoir,2.1 GHz,10,6,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen Embedded V2546,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v2546.c2806,Renoir,3 GHz,35,6,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen Embedded V2718,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v2718.c2805,Renoir,1700 MHz,10,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen Embedded V2748,https://www.techpowerup.com/cpu-specs/ryzen-embedded-v2748.c2804,Renoir,2.9 GHz,35,8,156.0,io_die_size () + die_size (156 mm²),AMD
AMD Ryzen Threadripper 1900,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1900.c1913,Zen,3.1 GHz,125,8,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 1900X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1900x.c1912,Zen,3.8 GHz,180,8,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 1920,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1920.c1911,Zen,3.2 GHz,140,12,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 1920X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1920x.c1910,Zen,3.5 GHz,180,12,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 1940,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1940.c1908,Zen,3.2 GHz,180,14,213.0,io_die_size () + die_size (213 mm²),AMD
AMD Ryzen Threadripper 1940X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1940x.c1907,Zen,3.5 GHz,180,14,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 1950,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1950.c1903,Zen,3.2 GHz,180,16,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 1950X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-1950x.c1904,Zen,3.4 GHz,180,16,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 2920X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-2920x.c2099,Colfax,3.5 GHz,180,12,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 2950X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-2950x.c2067,Colfax,3.5 GHz,180,16,426.0,io_die_size () + die_size (2x 213 mm²),AMD
AMD Ryzen Threadripper 2970WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-2970wx.c2068,Colfax,3 GHz,250,24,852.0,io_die_size () + die_size (4x 213 mm²),AMD
AMD Ryzen Threadripper 2990WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-2990wx.c2069,Colfax,3 GHz,250,32,852.0,io_die_size () + die_size (4x 213 mm²),AMD
AMD Ryzen Threadripper 3960X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-3960x.c2268,Castle Peak,3.8 GHz,280,24,712.0,io_die_size (416 mm²) + die_size (4x 74 mm²),AMD
AMD Ryzen Threadripper 3970X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-3970x.c2269,Castle Peak,3.7 GHz,280,32,712.0,io_die_size (416 mm²) + die_size (4x 74 mm²),AMD
AMD Ryzen Threadripper 3980X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-3980x.c2267,Castle Peak,3.5 GHz,280,48,74.0,io_die_size () + die_size (74 mm²),AMD
AMD Ryzen Threadripper 3990X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-3990x.c2271,Castle Peak,2.9 GHz,280,64,1008.0,io_die_size (416 mm²) + die_size (8x 74 mm²),AMD
AMD Ryzen Threadripper 5990X,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-5990x.c2915,Chagall,2.5 GHz,280,64,1064.0,io_die_size (416 mm²) + die_size (8x 81 mm²),AMD
AMD Ryzen Threadripper PRO 3945WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-3945wx.c2317,Castle Peak,4 GHz,280,12,712.0,io_die_size (416 mm²) + die_size (4x 74 mm²),AMD
AMD Ryzen Threadripper PRO 3955WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-3955wx.c2316,Castle Peak,3.9 GHz,280,16,712.0,io_die_size (416 mm²) + die_size (4x 74 mm²),AMD
AMD Ryzen Threadripper PRO 3975WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-3975wx.c2315,Castle Peak,3.5 GHz,280,32,712.0,io_die_size (416 mm²) + die_size (4x 74 mm²),AMD
AMD Ryzen Threadripper PRO 3995WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-3995wx.c2314,Castle Peak,2.7 GHz,280,64,1008.0,io_die_size (416 mm²) + die_size (8x 74 mm²),AMD
AMD Ryzen Threadripper PRO 5945WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-5945wx.c2723,Chagall PRO,4.1 GHz,280,12,740.0,io_die_size (416 mm²) + die_size (4x 81 mm²),AMD
AMD Ryzen Threadripper PRO 5955WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-5955wx.c2722,Chagall PRO,4 GHz,280,16,740.0,io_die_size (416 mm²) + die_size (4x 81 mm²),AMD
AMD Ryzen Threadripper PRO 5965WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-5965wx.c2721,Chagall PRO,3.8 GHz,280,24,740.0,io_die_size (416 mm²) + die_size (4x 81 mm²),AMD
AMD Ryzen Threadripper PRO 5975WX,https://www.techpowerup.com/cpu-specs/ryzen-threadripper-pro-5975wx.c2720,Chagall PRO,3.6 GHz,280,32,740.0,io_die_size (416 mm²) + die_size (4x 81 mm²),AMD
